word,coefficient,abs_coef
kinda,-0.23042740340529325,0.23042740340529325
post,-0.23059403029666153,0.23059403029666153
staff,-0.2306970709447517,0.2306970709447517
payday,-0.2307027470254389,0.2307027470254389
stroke,-0.23070381346007462,0.23070381346007462
duke,-0.23112529185756522,0.23112529185756522
legit,-0.23112851361001632,0.23112851361001632
rant,-0.23143643780151496,0.23143643780151496
spear,-0.2316287911201441,0.2316287911201441
titti,-0.23168768634329706,0.23168768634329706
dilut,-0.2319968914514455,0.2319968914514455
vintag,-0.23219490930430592,0.23219490930430592
typo,-0.23229343254190982,0.23229343254190982
layout,-0.23234541935239206,0.23234541935239206
freedom,-0.2323766715653321,0.2323766715653321
copi,-0.23243517914524991,0.23243517914524991
gonna,-0.2325506791300945,0.2325506791300945
reckless,-0.23268421059702332,0.23268421059702332
notic,-0.23308575003528018,0.23308575003528018
session,-0.23419098562924248,0.23419098562924248
nicki,-0.2347730249296261,0.2347730249296261
profit,-0.23560703666190708,0.23560703666190708
august,-0.2361255366424755,0.2361255366424755
thuggin,-0.23640898736458493,0.23640898736458493
techesback,-0.236531332502181,0.236531332502181
descend,-0.23696944048212407,0.23696944048212407
wont,-0.23710562818618136,0.23710562818618136
mcdonald,-0.23716202180978138,0.23716202180978138
wce,-0.23763380084556546,0.23763380084556546
overtim,-0.23763410009278424,0.23763410009278424
insult,-0.23791672457900506,0.23791672457900506
addict,-0.23830286237334553,0.23830286237334553
role,-0.23861915393938338,0.23861915393938338
tesla,-0.2387000408816554,0.2387000408816554
gig,-0.23880985762681656,0.23880985762681656
devic,-0.23885360037344483,0.23885360037344483
tool,-0.23888581638179174,0.23888581638179174
cbsbigbroth,-0.2391392773099429,0.2391392773099429
hacker,-0.23928026993790633,0.23928026993790633
honey,-0.2393412183753944,0.2393412183753944
hell,-0.23981960554299342,0.23981960554299342
heard,-0.24021104589096737,0.24021104589096737
torch,-0.24053321774649863,0.24053321774649863
po,-0.24058801812054328,0.24058801812054328
lifestyl,-0.24070810858037298,0.24070810858037298
opinion,-0.2408596878549401,0.2408596878549401
brit,-0.2409221750540628,0.2409221750540628
greedi,-0.24179338926428912,0.24179338926428912
determin,-0.24192959095044766,0.24192959095044766
gravel,-0.2421195800301715,0.2421195800301715
gotten,-0.2422901067669739,0.2422901067669739
camera,-0.2424609163770465,0.2424609163770465
stu,-0.2425183613407718,0.2425183613407718
wwnum,-0.24265496904240358,0.24265496904240358
alexbelloli,-0.24273819671216085,0.24273819671216085
hardi,-0.2429781023040083,0.2429781023040083
hotel,-0.2434335042163424,0.2434335042163424
diamorfiend,-0.24386097005456475,0.24386097005456475
blowmandyup,-0.24423621468761011,0.24423621468761011
nickcannon,-0.24423621468761011,0.24423621468761011
itunesmus,-0.24423621468761011,0.24423621468761011
realmandyrain,-0.24423621468761011,0.24423621468761011
fort,-0.2445516228102529,0.2445516228102529
hr,-0.2446135024604772,0.2446135024604772
lethal,-0.2446291666262126,0.2446291666262126
apocalyps,-0.24467398345761968,0.24467398345761968
salti,-0.24470561764347612,0.24470561764347612
temporari,-0.24474518297504094,0.24474518297504094
blueprint,-0.24485679544055983,0.24485679544055983
rockbottomradfm,-0.2449907787070763,0.2449907787070763
bass,-0.2451294758946974,0.2451294758946974
barri,-0.2452111776447997,0.2452111776447997
gold,-0.2456812862059808,0.2456812862059808
nearbi,-0.24597172237692203,0.24597172237692203
safer,-0.24635805534506847,0.24635805534506847
cuff,-0.24698858156547904,0.24698858156547904
tow,-0.24771603746183735,0.24771603746183735
stress,-0.24791133912692853,0.24791133912692853
waist,-0.2479153356327568,0.2479153356327568
ushanka,-0.24813311037841854,0.24813311037841854
fall,-0.2481537381920068,0.2481537381920068
friendship,-0.2482210106036987,0.2482210106036987
heel,-0.24823264920328791,0.24823264920328791
brace,-0.24832496350723873,0.24832496350723873
sell,-0.24850191913561448,0.24850191913561448
commerci,-0.24866487201537343,0.24866487201537343
contribut,-0.2486941841981737,0.2486941841981737
voic,-0.2487368106957949,0.2487368106957949
metric,-0.24900370624340545,0.24900370624340545
magnum,-0.24918749132908208,0.24918749132908208
difficulti,-0.24933038127537194,0.24933038127537194
thirst,-0.24933705238238382,0.24933705238238382
neither,-0.2493414584318367,0.2493414584318367
funni,-0.24967374539064363,0.24967374539064363
phew,-0.249829100109501,0.249829100109501
hahaha,-0.24991429118131533,0.24991429118131533
david,-0.2500422930057136,0.2500422930057136
guilti,-0.2501089892237275,0.2501089892237275
swansea,-0.2506278028921185,0.2506278028921185
mic,-0.25096706993752105,0.25096706993752105
hahahaha,-0.2510535739429293,0.2510535739429293
regardless,-0.25111072050478644,0.25111072050478644
theadvocatemag,-0.25136006852302273,0.25136006852302273
pumpkin,-0.25175472327843945,0.25175472327843945
numknum,-0.2518342615764442,0.2518342615764442
ouvindo,-0.2523092000444233,0.2523092000444233
boot,-0.25302176696495904,0.25302176696495904
workout,-0.25345905858412665,0.25345905858412665
val,-0.25365706030116947,0.25365706030116947
what,-0.25370151591271917,0.25370151591271917
buckl,-0.25385690928592597,0.25385690928592597
rule,-0.2539024259339814,0.2539024259339814
embrac,-0.2539494926869343,0.2539494926869343
switch,-0.25399657730200587,0.25399657730200587
cost,-0.25428793103783653,0.25428793103783653
fevwarrior,-0.2543670728368692,0.2543670728368692
mirag,-0.25461470839633904,0.25461470839633904
medicin,-0.25475085678921494,0.25475085678921494
sudden,-0.25480258489534435,0.25480258489534435
xxx,-0.2551247490473697,0.2551247490473697
desk,-0.25574574414463996,0.25574574414463996
infect,-0.2558560082176298,0.2558560082176298
feminist,-0.25599309406599996,0.25599309406599996
wealthi,-0.2561801527477371,0.2561801527477371
locker,-0.25642589542457334,0.25642589542457334
sippin,-0.2565575930390097,0.2565575930390097
somehow,-0.2568260928134224,0.2568260928134224
satchel,-0.2568711585764639,0.2568711585764639
comic,-0.25688018163892046,0.25688018163892046
cmon,-0.25724921511745485,0.25724921511745485
serious,-0.2574225008315053,0.2574225008315053
homi,-0.2574524274395398,0.2574524274395398
fella,-0.2577537365809602,0.2577537365809602
nhl,-0.25806252824332004,0.25806252824332004
michel,-0.25811696060926415,0.25811696060926415
vest,-0.2586162795977901,0.2586162795977901
shitti,-0.2587016220875155,0.2587016220875155
emperor,-0.2588156952687542,0.2588156952687542
metlif,-0.25889059673792186,0.25889059673792186
medium,-0.259253469188551,0.259253469188551
icon,-0.2592896092599388,0.2592896092599388
dope,-0.2594236512906191,0.2594236512906191
stack,-0.2594910888077217,0.2594910888077217
healthcar,-0.2597407510669414,0.2597407510669414
benedict,-0.25985838566841724,0.25985838566841724
barackobama,-0.2598995191918676,0.2598995191918676
candl,-0.2603599731310559,0.2603599731310559
canaanit,-0.2603892646310518,0.2603892646310518
hang,-0.26060703555951004,0.26060703555951004
dnb,-0.26080418027586855,0.26080418027586855
scratch,-0.260807666126179,0.260807666126179
commenc,-0.2610398758089472,0.2610398758089472
shira,-0.26148813472885385,0.26148813472885385
rice,-0.26167852848949996,0.26167852848949996
password,-0.26176478725090707,0.26176478725090707
teeth,-0.26187882886313635,0.26187882886313635
nasasolarsystem,-0.26207741312621907,0.26207741312621907
scuf,-0.2622374880107676,0.2622374880107676
lover,-0.2624421466467309,0.2624421466467309
skylin,-0.26275568724079,0.26275568724079
latin,-0.2627659036750422,0.2627659036750422
rick,-0.26278654884300234,0.26278654884300234
rudd,-0.26318603974587595,0.26318603974587595
sputnik,-0.2631974454109661,0.2631974454109661
ethic,-0.26350739676098256,0.26350739676098256
well,-0.2638185114267204,0.2638185114267204
dj,-0.2641562583874799,0.2641562583874799
folk,-0.26432338781046893,0.26432338781046893
circu,-0.26436748600298365,0.26436748600298365
manutd,-0.2648241357922179,0.2648241357922179
threat,-0.26493074690189805,0.26493074690189805
goodby,-0.26525949219171563,0.26525949219171563
sent,-0.26534790981021567,0.26534790981021567
chosen,-0.26547036740116764,0.26547036740116764
bradi,-0.26573803325711853,0.26573803325711853
megadeth,-0.26580232763827505,0.26580232763827505
fear,-0.26614167438878344,0.26614167438878344
ironi,-0.2663218422417556,0.2663218422417556
connecto,-0.26664289036641087,0.26664289036641087
gym,-0.26670212562521656,0.26670212562521656
caesar,-0.2671539974923734,0.2671539974923734
weed,-0.2672988785049642,0.2672988785049642
spi,-0.2673693859529902,0.2673693859529902
sleep,-0.2675907599710838,0.2675907599710838
plummet,-0.268326927518808,0.268326927518808
tactic,-0.26839374733246557,0.26839374733246557
wine,-0.2688418221296269,0.2688418221296269
grain,-0.26969871079104146,0.26969871079104146
sean,-0.26970199138709844,0.26970199138709844
anymor,-0.2701252848897291,0.2701252848897291
captiv,-0.27040851580441094,0.27040851580441094
hobo,-0.27087021572786,0.27087021572786
chain,-0.27090041818618804,0.27090041818618804
asf,-0.27113025728527623,0.27113025728527623
scorpion,-0.2711923104715258,0.2711923104715258
empir,-0.27120463615328166,0.27120463615328166
pattern,-0.27181051132859313,0.27181051132859313
jim,-0.2719077591363038,0.2719077591363038
varieti,-0.2719617767971609,0.2719617767971609
direction,-0.272085055977586,0.272085055977586
uniqu,-0.2724618075365429,0.2724618075365429
class,-0.27290603904908883,0.27290603904908883
ep,-0.2731659190956351,0.2731659190956351
give,-0.274247998957033,0.274247998957033
soooo,-0.27447604159540645,0.27447604159540645
priest,-0.27465870351991667,0.27465870351991667
patch,-0.27467395584621374,0.27467395584621374
matter,-0.2751955739489113,0.2751955739489113
wattpad,-0.2757973886228975,0.2757973886228975
ceo,-0.27584572636173876,0.27584572636173876
featur,-0.27591323856433625,0.27591323856433625
energi,-0.27595900152124425,0.27595900152124425
expens,-0.2761827016867222,0.2761827016867222
grand,-0.27682773948962275,0.27682773948962275
stamp,-0.2770021736609534,0.2770021736609534
bob,-0.277068171191672,0.277068171191672
hazard,-0.2772367067160608,0.2772367067160608
swing,-0.27740807268480283,0.27740807268480283
pretti,-0.27815034669231536,0.27815034669231536
thought,-0.27829617951206304,0.27829617951206304
hype,-0.2783017381975547,0.2783017381975547
vid,-0.2784948809080751,0.2784948809080751
trubgm,-0.2784948809080751,0.2784948809080751
luck,-0.2791795653987688,0.2791795653987688
nfl,-0.2792030973211833,0.2792030973211833
weak,-0.27921883705046446,0.27921883705046446
presenc,-0.279643366161718,0.279643366161718
mcilroy,-0.2799965889518464,0.2799965889518464
wear,-0.2800566861329708,0.2800566861329708
stuart,-0.2800825591050278,0.2800825591050278
pair,-0.28029411283819405,0.28029411283819405
figur,-0.28058448203957914,0.28058448203957914
frozen,-0.2808121256904473,0.2808121256904473
chile,-0.2817009221834769,0.2817009221834769
pregnant,-0.28172156764393247,0.28172156764393247
tomato,-0.28207052775202157,0.28207052775202157
model,-0.28228711525965655,0.28228711525965655
domain,-0.2829255197737492,0.2829255197737492
standwithpp,-0.28307404986316703,0.28307404986316703
notif,-0.2835030394500532,0.2835030394500532
ct,-0.28356710006528657,0.28356710006528657
sold,-0.2835906436307119,0.2835906436307119
principl,-0.2841674910941898,0.2841674910941898
wftv,-0.2842254519581886,0.2842254519581886
rediscov,-0.28460273275615977,0.28460273275615977
kindli,-0.2848056131514878,0.2848056131514878
aloi,-0.284871730165683,0.284871730165683
tranci,-0.284871730165683,0.284871730165683
luka,-0.284871730165683,0.284871730165683
sometim,-0.28488721330749656,0.28488721330749656
hermancranston,-0.28577470852796916,0.28577470852796916
inevit,-0.28581357673489605,0.28581357673489605
union,-0.2861306614694058,0.2861306614694058
cherri,-0.2861411876443999,0.2861411876443999
fb,-0.2862958997997882,0.2862958997997882
pasta,-0.2867983367378564,0.2867983367378564
collect,-0.2868486643482428,0.2868486643482428
differ,-0.286855446143193,0.286855446143193
infosec,-0.2875283797370743,0.2875283797370743
lock,-0.287613317116707,0.287613317116707
jasmin,-0.287875123080456,0.287875123080456
skanndtyagi,-0.28823052325205045,0.28823052325205045
primari,-0.2885687426832573,0.2885687426832573
averag,-0.2889150032924271,0.2889150032924271
trump,-0.28922463367055673,0.28922463367055673
pillow,-0.2892308293401162,0.2892308293401162
defens,-0.28948380575523325,0.28948380575523325
gd,-0.289963360093392,0.289963360093392
pant,-0.29000323163134467,0.29000323163134467
politifiact,-0.29000323163134467,0.29000323163134467
wee,-0.29021877309882066,0.29021877309882066
fran,-0.2904384352678299,0.2904384352678299
wither,-0.2907790703590311,0.2907790703590311
vacant,-0.2909094130060438,0.2909094130060438
nike,-0.29125447745441435,0.29125447745441435
grey,-0.2916270024158657,0.2916270024158657
boyfriend,-0.29164459466193376,0.29164459466193376
help,-0.2920530225202358,0.2920530225202358
thur,-0.29278407658755484,0.29278407658755484
cover,-0.2927992476710827,0.2927992476710827
habit,-0.2928266260337513,0.2928266260337513
tix,-0.2929701029041761,0.2929701029041761
savebe,-0.29368727362571223,0.29368727362571223
poem,-0.29370332514520003,0.29370332514520003
titl,-0.2939433950368183,0.2939433950368183
imdb,-0.2940306469335872,0.2940306469335872
greek,-0.2945845194288762,0.2945845194288762
mido,-0.29523190100933855,0.29523190100933855
rip,-0.295258253996241,0.295258253996241
win,-0.2953175875998429,0.2953175875998429
symphoni,-0.2953720725869626,0.2953720725869626
summon,-0.2954386381711361,0.2954386381711361
fuckin,-0.2955121918913121,0.2955121918913121
enjoy,-0.29590683438836013,0.29590683438836013
narrat,-0.2960630427850425,0.2960630427850425
loseit,-0.29612838526626395,0.29612838526626395
pitcher,-0.29657338563308383,0.29657338563308383
knew,-0.29662035460078356,0.29662035460078356
danger,-0.29665311193803673,0.29665311193803673
locat,-0.2969669995342603,0.2969669995342603
answer,-0.29698871452903025,0.29698871452903025
compliant,-0.2974806984322766,0.2974806984322766
necessari,-0.2979659958558585,0.2979659958558585
advic,-0.2980134255647273,0.2980134255647273
devil,-0.2986526161797977,0.2986526161797977
bundl,-0.298961875237041,0.298961875237041
plenti,-0.2992356160358963,0.2992356160358963
dorret,-0.3012360943362274,0.3012360943362274
stan,-0.30150429583530075,0.30150429583530075
aussi,-0.30154460844075476,0.30154460844075476
graze,-0.3016245398656325,0.3016245398656325
brother,-0.30163582163801694,0.30163582163801694
son,-0.30186069800941207,0.30186069800941207
thisiswhywecanthaveniceth,-0.30195252382662474,0.30195252382662474
cart,-0.3020231568546198,0.3020231568546198
hack,-0.3020254870634287,0.3020254870634287
root,-0.3020745235877704,0.3020745235877704
cam,-0.3021109624382536,0.3021109624382536
autumn,-0.3022205986444549,0.3022205986444549
hottest,-0.3023100471580194,0.3023100471580194
dare,-0.30240623946840905,0.30240623946840905
len,-0.302450232991428,0.302450232991428
shaw,-0.30279922226613243,0.30279922226613243
mkx,-0.3033223932489455,0.3033223932489455
arrestpastornganga,-0.30339201747699956,0.30339201747699956
singl,-0.3036834816123468,0.3036834816123468
quarantin,-0.3041263545282547,0.3041263545282547
foul,-0.3042606036157768,0.3042606036157768
height,-0.3043642599730496,0.3043642599730496
hutch,-0.3044831172879409,0.3044831172879409
stronger,-0.30450775643825223,0.30450775643825223
tubestrik,-0.3045643781413012,0.3045643781413012
hip,-0.3048016460668737,0.3048016460668737
ac,-0.3055790957435841,0.3055790957435841
retweet,-0.305811984063749,0.305811984063749
felt,-0.3060797523145173,0.3060797523145173
mad,-0.3067689007780908,0.3067689007780908
tire,-0.3068249624317443,0.3068249624317443
wait,-0.30698140211703434,0.30698140211703434
admit,-0.30752649644277724,0.30752649644277724
smooth,-0.30757370892446395,0.30757370892446395
jose,-0.30807546300667266,0.30807546300667266
pierc,-0.3085225935189507,0.3085225935189507
ps,-0.3087229017154092,0.3087229017154092
yeah,-0.3091518634261001,0.3091518634261001
harrybecar,-0.30959089789149696,0.30959089789149696
bike,-0.3100071461032152,0.3100071461032152
kind,-0.3101034533292246,0.3101034533292246
parenthood,-0.3102403901978098,0.3102403901978098
crap,-0.310586270432548,0.310586270432548
rockin,-0.3106121781786442,0.3106121781786442
convert,-0.3106860192395438,0.3106860192395438
karymski,-0.3114382512430162,0.3114382512430162
ensur,-0.311896907885242,0.311896907885242
remors,-0.31217863643071675,0.31217863643071675
dedic,-0.3123422173378564,0.3123422173378564
jersey,-0.3128926531279786,0.3128926531279786
cotton,-0.3129659127099592,0.3129659127099592
rapper,-0.31301705890340514,0.31301705890340514
regist,-0.313157386084415,0.313157386084415
disappoint,-0.3131690347784874,0.3131690347784874
draw,-0.31381154860376015,0.31381154860376015
skill,-0.313954839746301,0.313954839746301
suffer,-0.3142849710799866,0.3142849710799866
safari,-0.31434571885804924,0.31434571885804924
time,-0.31465845381389695,0.31465845381389695
alllivesmatt,-0.31513972469299795,0.31513972469299795
crackdown,-0.3155424423315114,0.3155424423315114
lionel,-0.3158287971642717,0.3158287971642717
nap,-0.31603513023965313,0.31603513023965313
skynew,-0.3167623727441715,0.3167623727441715
anna,-0.31689830743922165,0.31689830743922165
alex,-0.31691352921844296,0.31691352921844296
bake,-0.3171814324658611,0.3171814324658611
billionair,-0.3173518545606881,0.3173518545606881
step,-0.31745507309365784,0.31745507309365784
autom,-0.31757362146535245,0.31757362146535245
till,-0.31881276227999183,0.31881276227999183
locomot,-0.31892322745771645,0.31892322745771645
chicken,-0.31904362796185526,0.31904362796185526
maketh,-0.3196921977078412,0.3196921977078412
worldwid,-0.3197425282538051,0.3197425282538051
psnum,-0.32003441355723083,0.32003441355723083
arizona,-0.3202246870246755,0.3202246870246755
inspir,-0.3202662897585081,0.3202662897585081
cancel,-0.32045237602165283,0.32045237602165283
multiplay,-0.32097842775990315,0.32097842775990315
tour,-0.32136288977967253,0.32136288977967253
roger,-0.3215056732000617,0.3215056732000617
infin,-0.3222698943591004,0.3222698943591004
movi,-0.3224274411934113,0.3224274411934113
witch,-0.3225103614535088,0.3225103614535088
retro,-0.3225130328478653,0.3225130328478653
pussi,-0.3230459740514989,0.3230459740514989
idol,-0.3241880660687003,0.3241880660687003
lyric,-0.3241968271156359,0.3241968271156359
ultimalucha,-0.3244335646187239,0.3244335646187239
blunt,-0.3247644363174553,0.3247644363174553
needl,-0.32548751461480474,0.32548751461480474
counselor,-0.325551346986845,0.325551346986845
squeez,-0.3259833122280448,0.3259833122280448
inc,-0.3265421670302338,0.3265421670302338
hollywood,-0.32661424242435205,0.32661424242435205
prod,-0.327844836119327,0.327844836119327
pertain,-0.3280802173035676,0.3280802173035676
pleas,-0.32849912643319246,0.32849912643319246
nostalgia,-0.3285854516627832,0.3285854516627832
resist,-0.3291536941017936,0.3291536941017936
psa,-0.3291653820020158,0.3291653820020158
tear,-0.32931318162117657,0.32931318162117657
stomach,-0.3296740526175794,0.3296740526175794
supervisor,-0.330137372128663,0.330137372128663
priceless,-0.33084738402627106,0.33084738402627106
store,-0.33162337583132456,0.33162337583132456
occas,-0.33164689785611123,0.33164689785611123
perfect,-0.3317186001632759,0.3317186001632759
soup,-0.33185610002879384,0.33185610002879384
workplac,-0.33203671153728653,0.33203671153728653
lnp,-0.3322854008457837,0.3322854008457837
rose,-0.3324341978600859,0.3324341978600859
decent,-0.3325497367406002,0.3325497367406002
duck,-0.33272093326339,0.33272093326339
apollobrown,-0.3330951329688419,0.3330951329688419
pun,-0.3331810646019529,0.3331810646019529
seen,-0.3332785913613693,0.3332785913613693
hillari,-0.33382002246174974,0.33382002246174974
snapchat,-0.3339473305999226,0.3339473305999226
gameplay,-0.33396984920259254,0.33396984920259254
care,-0.3342416638977044,0.3342416638977044
numsosfam,-0.33474419142257844,0.33474419142257844
sweet,-0.3350668808764601,0.3350668808764601
annoy,-0.3352012220555469,0.3352012220555469
donni,-0.3352840340553949,0.3352840340553949
tote,-0.33538183112928144,0.33538183112928144
laid,-0.33566111131847914,0.33566111131847914
pandemonium,-0.3362655851760624,0.3362655851760624
playoff,-0.33655810068819647,0.33655810068819647
wcw,-0.3370819375509839,0.3370819375509839
peanut,-0.33709130491765643,0.33709130491765643
bakeofffriend,-0.3380742361566448,0.3380742361566448
specimen,-0.3380930225074463,0.3380930225074463
sunshin,-0.338285295111487,0.338285295111487
earth,-0.33910373568688434,0.33910373568688434
zero,-0.33951314760321166,0.33951314760321166
applic,-0.3398423421769732,0.3398423421769732
transform,-0.34018936860721816,0.34018936860721816
thing,-0.3405305523040444,0.3405305523040444
cia,-0.34071420704118655,0.34071420704118655
zimbabw,-0.3407467714377123,0.3407467714377123
ccot,-0.34078768337438625,0.34078768337438625
kenya,-0.34096194041677164,0.34096194041677164
manag,-0.34110498890024693,0.34110498890024693
lean,-0.34158629966039955,0.34158629966039955
test,-0.3416660377179712,0.3416660377179712
pill,-0.34170357075578894,0.34170357075578894
ahead,-0.3418511165320059,0.3418511165320059
con,-0.34208274000544775,0.34208274000544775
edm,-0.34223605713359023,0.34223605713359023
babe,-0.3425386574516627,0.3425386574516627
bargain,-0.3429057830687168,0.3429057830687168
mock,-0.343257840952864,0.343257840952864
complaint,-0.34340964622921544,0.34340964622921544
monkey,-0.34364825221552897,0.34364825221552897
mom,-0.3436808442947962,0.3436808442947962
replac,-0.3437135846254155,0.3437135846254155
vocal,-0.34372196372101776,0.34372196372101776
howev,-0.34378392339770325,0.34378392339770325
ha,-0.34382292562334527,0.34382292562334527
animalrescu,-0.34387132236308976,0.34387132236308976
constantli,-0.3439197793780735,0.3439197793780735
injuri,-0.34434164913945714,0.34434164913945714
earn,-0.3455163931760191,0.3455163931760191
summerf,-0.3458233093242569,0.3458233093242569
juli,-0.3463321645722817,0.3463321645722817
faith,-0.34634111121973665,0.34634111121973665
christi,-0.34644965829436186,0.34644965829436186
gain,-0.34660472613606164,0.34660472613606164
uber,-0.34686054886180706,0.34686054886180706
destroy,-0.34706278679018526,0.34706278679018526
doubt,-0.3475201793141774,0.3475201793141774
cue,-0.3478682092805846,0.3478682092805846
fade,-0.34856095213606697,0.34856095213606697
troy,-0.34898123981248763,0.34898123981248763
til,-0.34920858503965263,0.34920858503965263
harri,-0.3492204864548464,0.3492204864548464
hellfir,-0.3494831897766325,0.3494831897766325
schedul,-0.3498132194911529,0.3498132194911529
hero,-0.3498574291427042,0.3498574291427042
dual,-0.3506203519550208,0.3506203519550208
arsonist,-0.35076732587533443,0.35076732587533443
jone,-0.350768087305189,0.350768087305189
boom,-0.3508824375491588,0.3508824375491588
bbnum,-0.3509125731650811,0.3509125731650811
screw,-0.35112803858073044,0.35112803858073044
littl,-0.35169419678904035,0.35169419678904035
size,-0.35197727262889406,0.35197727262889406
option,-0.35208515248449634,0.35208515248449634
mtvhottest,-0.35209093883478587,0.35209093883478587
version,-0.3521097612179581,0.3521097612179581
gate,-0.35238383299059206,0.35238383299059206
urib,-0.35264752038711494,0.35264752038711494
danc,-0.3535950991046023,0.3535950991046023
hall,-0.35376084349043846,0.35376084349043846
shepherd,-0.35394354193108973,0.35394354193108973
tongu,-0.35429169547436873,0.35429169547436873
mega,-0.3552075825395043,0.3552075825395043
offens,-0.3557016562188255,0.3557016562188255
row,-0.3558211178541685,0.3558211178541685
destini,-0.356380605034526,0.356380605034526
penn,-0.3564891538151642,0.3564891538151642
vampiro,-0.3566667932004903,0.3566667932004903
paul,-0.3567800275701909,0.3567800275701909
modern,-0.35696389478226054,0.35696389478226054
rs,-0.357157997951289,0.357157997951289
minecraft,-0.35753574442137237,0.35753574442137237
product,-0.35754400439948525,0.35754400439948525
thoma,-0.3577382293635988,0.3577382293635988
card,-0.3578444256404554,0.3578444256404554
fruit,-0.358049056703216,0.358049056703216
bed,-0.358075687094184,0.358075687094184
assembl,-0.35982934336166,0.35982934336166
spirit,-0.35983777880248874,0.35983777880248874
broad,-0.36018080989883905,0.36018080989883905
zouma,-0.36054446298587745,0.36054446298587745
repay,-0.3607594726875077,0.3607594726875077
written,-0.3608505486516914,0.3608505486516914
heaven,-0.36117062569229796,0.36117062569229796
bride,-0.36174200231361175,0.36174200231361175
pc,-0.3617963947151701,0.3617963947151701
angri,-0.3619000768175862,0.3619000768175862
teacher,-0.3625431951030659,0.3625431951030659
coil,-0.3629204918071832,0.3629204918071832
everyon,-0.363408349208448,0.363408349208448
overload,-0.36382869042897764,0.36382869042897764
edit,-0.36508537354171183,0.36508537354171183
invalid,-0.3651312218636638,0.3651312218636638
preview,-0.3658460895016507,0.3658460895016507
min,-0.36744253365281027,0.36744253365281027
vibrat,-0.36802534619768285,0.36802534619768285
cock,-0.36817902261972074,0.36817902261972074
dc,-0.3687731847455499,0.3687731847455499
warcraft,-0.36946054942823675,0.36946054942823675
instruct,-0.36967276603892396,0.36967276603892396
rspca,-0.37004259006848406,0.37004259006848406
guess,-0.37073704534270335,0.37073704534270335
motiv,-0.3711762775686847,0.3711762775686847
feast,-0.37135931489394364,0.37135931489394364
pack,-0.3713908740960607,0.3713908740960607
destruct,-0.37147722138774025,0.37147722138774025
hot,-0.3715599198518812,0.3715599198518812
jonesnumkyl,-0.3717607143593145,0.3717607143593145
innov,-0.3723773318710001,0.3723773318710001
great,-0.37288870850571765,0.37288870850571765
stick,-0.37299196812779606,0.37299196812779606
squar,-0.37306190012686,0.37306190012686
jackson,-0.3732443250759968,0.3732443250759968
outta,-0.37338579872062844,0.37338579872062844
musician,-0.3735909561542411,0.3735909561542411
busi,-0.3739576205077296,0.3739576205077296
abbott,-0.3739730408421634,0.3739730408421634
bruh,-0.374104160375939,0.374104160375939
adam,-0.37433160812012206,0.37433160812012206
go,-0.3754157926550968,0.3754157926550968
lil,-0.3755795788219779,0.3755795788219779
describ,-0.3757469257199039,0.3757469257199039
attent,-0.3757794554866154,0.3757794554866154
playlist,-0.3758277270019258,0.3758277270019258
petit,-0.37601066617489665,0.37601066617489665
success,-0.37617583119150433,0.37617583119150433
access,-0.3767479908564539,0.3767479908564539
made,-0.3773335028842195,0.3773335028842195
defend,-0.3779346742409698,0.3779346742409698
silver,-0.3783637352743504,0.3783637352743504
imposs,-0.37892438341799944,0.37892438341799944
iger,-0.37978274324583017,0.37978274324583017
bluejay,-0.37981845756968735,0.37981845756968735
abomin,-0.3800121825715663,0.3800121825715663
inch,-0.380085003719223,0.380085003719223
hop,-0.3803474247918612,0.3803474247918612
retail,-0.38076540541588605,0.38076540541588605
open,-0.380806917557739,0.380806917557739
angel,-0.38107807142500566,0.38107807142500566
meme,-0.38126031815964245,0.38126031815964245
cramer,-0.3817893493311331,0.3817893493311331
hardli,-0.3820754804864179,0.3820754804864179
britain,-0.38237552128177615,0.38237552128177615
tutori,-0.3826946998994325,0.3826946998994325
joel,-0.3828516656766006,0.3828516656766006
highli,-0.3830485756029496,0.3830485756029496
infecti,-0.3831319927088603,0.3831319927088603
beyhiv,-0.3833486317055381,0.3833486317055381
footbal,-0.38342881462675193,0.38342881462675193
stay,-0.3834483320147515,0.3834483320147515
promot,-0.38393320903426775,0.38393320903426775
shower,-0.3843288368854338,0.3843288368854338
plastic,-0.38434585217000106,0.38434585217000106
sin,-0.38486635460025953,0.38486635460025953
pave,-0.38492870144494806,0.38492870144494806
men,-0.3853578488351378,0.3853578488351378
goat,-0.3854458552903646,0.3854458552903646
fat,-0.38569206490102886,0.38569206490102886
togeth,-0.3872220465103137,0.3872220465103137
matthew,-0.3872560782937191,0.3872560782937191
inning,-0.3875570713358453,0.3875570713358453
lauren,-0.38825036001674246,0.38825036001674246
screenshot,-0.38849092887581144,0.38849092887581144
section,-0.3890215853284259,0.3890215853284259
throw,-0.3896400928816659,0.3896400928816659
derbi,-0.38968329272891744,0.38968329272891744
debat,-0.3897752714958613,0.3897752714958613
inde,-0.3898657451403665,0.3898657451403665
week,-0.39046168140938226,0.39046168140938226
fairi,-0.3907499042379887,0.3907499042379887
gay,-0.39116325791230644,0.39116325791230644
butter,-0.39140218241636593,0.39140218241636593
tom,-0.3914316349716556,0.3914316349716556
tf,-0.3916490604837395,0.3916490604837395
pocket,-0.3918366769896119,0.3918366769896119
regret,-0.39217415724213855,0.39217415724213855
team,-0.3923952722106508,0.3923952722106508
posit,-0.39298334716824546,0.39298334716824546
